FLU GAS TEMP,STEAM PRESSURE,TURBINE SPEED,GENERATOR VOLTAGE,AIR QUALITY,HEALTHINESS,ERROR TYPE
332,2623,3616,18540,396,0,1
314,2986,3531,19304,298,0,1
438,2374,3581,17365,312,1,0
679,2322,3184,19431,40,1,0
726,2212,3361,17483,255,0,1
464,2197,3478,17075,345,1,0
421,2917,3538,17332,53,1,0
754,2295,3652,18432,401,0,1
750,1964,3480,18038,437,0,1
445,3024,2899,19656,419,0,2
716,2107,3226,19755,92,0,1
476,2185,2864,19462,247,0,2
327,3002,3046,19427,358,0,1
696,2338,3073,19603,144,1,0
489,2691,2998,16922,274,0,2
324,2361,3218,19362,234,0,1
546,2043,2950,18967,225,0,2
560,1942,3540,18989,93,0,2
389,1926,2948,18871,90,0,1
639,2303,3678,19441,130,0,2
771,1904,3121,18217,83,0,1
431,2745,3015,19110,313,1,0
316,2540,3135,17220,410,0,1
691,2249,2891,17237,393,0,2
684,2282,3453,19309,71,1,0
403,2012,3305,16911,328,0,3
528,2968,2855,18661,307,0,2
562,2855,2941,19067,297,0,2
725,2992,3254,17727,75,0,1
449,2768,3686,17462,128,0,2
624,2705,3322,19666,428,0,0
306,2593,2873,19108,56,0,1
401,2636,2983,17494,42,0,2
340,2879,3436,17679,291,0,1
791,2363,3066,19581,124,0,1
521,2061,3392,17052,344,1,0
434,2571,3626,17517,229,0,2
599,3043,3445,17850,231,0,2
446,2044,3280,17976,446,0,0
609,2246,3627,17012,208,0,2
461,2067,3109,17253,377,1,0
726,2586,3039,19129,262,0,1
681,2313,3120,17629,420,0,0
788,2361,3430,19859,171,0,1
593,3014,3697,17890,286,0,2
636,1937,3677,16878,287,0,2
632,2638,3054,17979,121,1,0
649,2405,3698,17094,423,0,2
758,2022,3307,19404,86,0,1
504,2845,3291,19833,279,1,0
777,2122,3463,16918,284,0,1
347,3047,3630,19149,233,0,1
305,2909,3515,17053,149,0,1
579,2249,3555,19348,245,1,0
656,2484,3464,17192,312,1,0
526,2452,3591,19777,268,1,0
364,2530,3504,17503,122,0,1
648,1922,3330,19233,139,0,2
421,2634,3313,17469,355,1,0
374,2657,3072,17429,41,0,1
759,2727,3474,17826,161,0,1
584,2614,2952,16962,339,0,2
605,2854,3230,18735,87,1,0
740,2265,3181,17682,410,0,1
794,2608,3293,17351,51,0,1
400,2989,3414,19647,141,1,0
746,1968,3159,18976,299,0,1
320,3002,2965,17895,319,0,1
508,2368,3005,17764,395,1,0
487,2196,3329,18349,315,1,0
724,1908,3418,16565,36,0,1
708,2684,3387,19637,32,0,1
515,1926,3288,17680,163,0,2
443,2077,3331,19403,96,1,0
662,2931,3562,19590,213,1,0
518,2360,3664,17137,393,0,2
327,2813,3363,19890,210,0,1
390,1939,2996,16677,114,0,1
488,2205,3401,19664,127,1,0
359,2349,3470,18149,174,0,1
558,2651,3556,18184,294,1,0
611,2671,3549,17316,411,0,0
663,2735,3579,17849,68,1,0
783,2735,3488,18807,45,0,1
400,3100,3568,17962,240,0,2
796,2206,3220,19435,258,0,1
386,2174,2940,17823,256,0,1
328,2721,2957,17620,193,0,1
415,2611,3132,17531,365,1,0
656,2701,3565,17879,181,1,0
752,2067,3448,18043,51,0,1
789,2900,3461,19252,196,0,1
488,3097,2910,18180,413,0,2
531,2101,3173,18770,120,1,0
798,2513,2851,19324,445,0,1
773,2624,3535,16622,166,0,1
434,2341,2855,18937,90,0,2
746,2013,3451,17418,141,0,1
337,2585,2991,19397,364,0,1
376,2094,3334,19608,43,0,1
758,2155,2892,19434,225,0,1
643,2925,3162,16613,280,0,3
632,2019,3579,17508,89,1,0
611,2020,3673,18938,210,0,2
654,3099,3034,19407,161,0,2
398,2915,3351,16645,151,0,1
678,2905,3007,18289,216,1,0
302,2624,3554,19773,257,0,1
614,3065,3239,19370,32,0,2
427,2017,3336,19110,297,1,0
337,1956,2926,16779,436,0,1
609,2667,3400,17426,301,1,0
597,2161,2867,19093,54,0,2
593,2469,3042,16874,102,0,3
686,2699,2970,18292,216,0,2
551,2526,3523,17922,333,1,0
478,2295,2987,19018,152,0,2
690,2732,3346,19757,409,0,0
525,2848,3025,19965,31,1,0
405,2709,3130,17630,237,1,0
426,2038,2982,18318,114,0,2
588,2240,3480,18043,86,1,0
494,2705,3539,17686,44,1,0
644,2516,2903,17451,280,0,2
312,2528,3285,16826,389,0,1
431,2183,3484,18786,270,1,0
332,2756,2857,19871,305,0,1
647,2046,3245,17661,43,1,0
325,3010,2951,16940,372,0,1
375,2422,3094,17253,292,0,1
460,2433,3348,19468,40,1,0
507,2261,3342,19582,123,1,0
663,2963,2981,19637,100,0,2
585,2370,3512,17814,271,1,0
661,1925,3440,20000,437,0,2
493,2297,3687,19892,278,0,2
531,2341,3459,19136,230,1,0
530,2800,2990,19216,325,0,2
497,2858,3528,18093,114,1,0
379,2305,3650,17647,411,0,1
517,2200,3375,18650,283,1,0
328,2378,3101,18781,223,0,1
545,2400,2946,17705,95,0,2
627,2219,3212,17586,409,0,0
318,2335,3330,17000,140,0,1
770,2342,3200,19619,193,0,1
504,2785,3241,19784,240,1,0
644,2299,3525,19558,412,0,0
442,2321,3064,18533,450,0,0
727,2614,3217,16980,181,0,1
512,2199,3381,17523,206,1,0
602,2268,3652,18523,430,0,2
309,2192,3417,17572,215,0,1
451,2911,3657,19224,90,0,2
315,2510,3405,16658,227,0,1
599,2784,3164,17444,338,1,0
660,1903,3508,17998,212,0,2
432,2196,3185,19062,243,1,0
629,2678,3424,17764,288,1,0
758,2213,3500,18992,55,0,1
784,2083,3563,17635,362,0,1
667,3032,3532,17235,354,0,2
484,2174,3673,19983,344,0,2
657,2898,3661,17485,322,0,2
630,2578,2882,17936,167,0,2
778,2771,3028,18824,403,0,1
424,1952,3592,17863,104,0,2
349,2704,3615,18686,31,0,1
350,2600,2926,18779,419,0,1
636,2798,3671,18436,112,0,2
753,2695,3445,18928,256,0,1
603,1924,2876,16940,164,0,2
443,2660,2878,18442,63,0,2
713,2977,3012,19318,123,0,1
647,2533,2983,18602,415,0,2
777,2100,3299,18267,262,0,1
600,2064,3330,19329,385,1,0
387,1901,3700,18690,53,0,1
352,2825,3052,17373,218,0,1
707,2373,3152,19649,289,0,1
788,2283,3213,17509,57,0,1
443,2360,3134,19354,308,1,0
336,2207,3389,18332,403,0,1
401,2972,3390,19168,289,1,0
379,2053,3543,19572,151,0,1
442,2707,3449,17210,114,1,0
794,2665,3480,17983,425,0,1
779,2720,3340,17258,326,0,1
302,2316,3189,17056,318,0,1
484,2699,3254,16537,288,0,3
511,2545,3038,17970,134,1,0
326,2454,3122,16841,144,0,1
476,2115,3171,18128,118,1,0
431,2030,2896,19716,274,0,2
744,1907,3487,17912,308,0,1
641,1906,3687,17863,279,0,2
480,2143,3227,19220,392,1,0
537,2906,2993,18359,433,0,2
783,2072,3309,19425,449,0,1
502,1912,3260,19205,86,0,2
683,2531,3204,17750,301,1,0
559,2383,3637,19465,443,0,2
692,2233,3502,17770,125,1,0
601,2933,3681,17603,253,0,2
540,2686,3387,19867,446,0,0
519,2581,3184,17241,436,0,0
393,2299,3396,19091,290,0,1
593,2553,2962,16598,240,0,2
464,2910,2860,17977,160,0,2
394,2150,3509,16765,321,0,1
650,2816,3070,17374,269,1,0
579,2665,3673,18193,247,0,2
698,3069,3390,17684,41,0,2
754,2210,2877,19745,429,0,1
398,2722,2956,19932,169,0,1
486,2088,3012,19342,311,1,0
338,2159,3112,19538,168,0,1
478,2452,3222,19084,85,1,0
419,3075,3007,19439,175,0,2
502,2979,3306,17310,140,1,0
770,2962,3375,16581,384,0,1
351,1964,2906,16529,320,0,1
419,2025,3142,19719,367,1,0
760,2678,2968,18223,106,0,1
527,2379,3005,17652,223,1,0
638,2516,3225,16953,440,0,3
745,2755,3555,18086,383,0,1
558,2909,3297,18310,221,1,0
641,2235,3111,18334,275,1,0
674,2436,2886,19560,403,0,2
608,2049,3091,17684,218,1,0
517,2657,2887,17837,84,0,2
454,2764,3690,17463,395,0,2
455,2415,3685,18210,32,0,2
731,2568,3694,19451,302,0,1
417,2368,3330,17747,182,1,0
552,2697,3245,17279,90,1,0
685,2797,3603,18722,295,0,2
589,2542,2917,17564,89,0,2
496,2810,3525,17676,341,1,0
573,2319,3690,17253,298,0,2
727,1903,3490,18359,138,0,1
375,2098,3529,19570,257,0,1
517,2995,3620,19479,380,0,2
569,1974,3003,19455,312,0,2
533,1934,3092,18846,180,0,2
310,3098,2923,19511,176,0,1
726,1933,3381,19112,247,0,1
680,2780,3051,19794,170,1,0
358,2011,3044,16930,275,0,1
353,1929,3644,17682,135,0,1
685,1923,2866,19478,412,0,2
795,2096,3010,17312,290,0,1
546,2713,3214,19079,87,1,0
521,2958,3150,18778,424,0,0
795,2045,3092,16725,48,0,1
631,1940,3355,18770,247,0,2
659,2334,3128,18474,350,1,0
732,2243,3033,18885,147,0,1
759,3004,2910,17554,302,0,1
369,2436,3287,18112,384,0,1
609,2573,3121,19768,432,0,0
360,2629,2945,19144,360,0,1
784,2604,3621,16995,232,0,1
559,2512,3022,19930,71,1,0
770,2780,3221,17283,61,0,1
397,3030,3274,18655,430,0,1
740,2496,3018,17737,322,0,1
709,2829,3093,16872,294,0,1
511,2380,3508,17207,56,1,0
560,3009,3024,16987,63,0,2
450,1938,3147,17348,223,0,2
541,2474,3638,17683,87,0,2
456,2159,3372,19843,248,1,0
777,2506,3617,16642,200,0,1
531,3076,3564,19216,291,0,2
642,2867,3596,19023,383,1,0
376,2437,3122,17076,434,0,1
589,2366,3696,16916,56,0,2
325,2905,3699,19661,265,0,1
626,2607,3680,18363,143,0,2
483,2716,3176,18205,112,1,0
306,2215,3150,19558,47,0,1
774,2562,3352,18162,113,0,1
439,2624,2890,19308,213,0,2
467,2795,3111,19874,419,0,0
548,2313,3155,18063,138,1,0
498,1956,3243,17253,194,0,2
694,2080,3339,16957,63,0,3
571,2853,2962,17983,389,0,2
696,2087,3219,18577,209,1,0
565,1933,3402,18785,242,0,2
672,2522,3271,17697,339,1,0
751,2904,3418,19717,38,0,1
721,2790,3499,19958,373,0,1
677,3055,3656,17834,191,0,2
623,2824,3188,17109,415,0,0
710,2371,3205,18031,221,0,1
301,2758,3008,17994,343,0,1
342,2112,3476,17088,271,0,1
749,2750,2871,17518,48,0,1
609,2127,3616,19880,264,0,2
765,2147,2978,16627,378,0,1
352,2130,3458,16714,216,0,1
350,2418,3216,17790,133,0,1
530,3046,3687,17205,177,0,2
748,2643,3355,18930,69,0,1
348,2133,3408,17818,154,0,1
527,2959,3042,19357,294,1,0
497,2095,3024,19819,401,0,0
364,2124,3684,19684,386,0,1
397,2202,3302,17840,222,0,1
342,2948,3555,18433,211,0,1
453,2030,3340,19921,399,1,0
773,2753,3225,17511,77,0,1
743,2913,2909,16561,236,0,1
622,2973,2925,19612,326,0,2
737,2432,3063,18560,194,0,1
548,2682,3448,18651,253,1,0
755,3085,3409,17355,292,0,1
646,2841,3493,18053,91,1,0
452,2750,3270,19173,153,1,0
649,1982,2953,17144,391,0,2
388,3069,3040,19864,115,0,1
430,2952,3463,16657,233,0,3
776,2455,3071,17389,267,0,1
471,2396,3317,17480,85,1,0
713,1996,3394,17864,416,0,1
535,2018,3021,17714,56,1,0
381,2009,2889,18874,187,0,1
312,2856,2950,19398,284,0,1
711,3072,3540,18179,325,0,1
691,1986,3347,18468,343,0,2
622,2830,3650,18545,277,0,2
348,2148,3065,17137,201,0,1
455,2709,3091,17799,186,1,0
348,2409,3447,18148,262,0,1
707,2009,3469,18011,382,0,1
665,2951,3348,17071,142,1,0
469,2240,3153,18008,388,1,0
444,3082,3291,17221,183,0,2
705,2523,3466,18960,448,0,1
305,2230,2981,17313,434,0,1
513,2910,3328,19205,153,1,0
455,2709,3406,16565,81,0,3
359,2551,3514,18517,116,0,1
750,2981,3094,18051,427,0,1
620,2331,3287,19128,63,1,0
468,1921,3083,16686,320,0,2
763,2400,3326,16689,73,0,1
496,2234,3066,18074,88,1,0
567,2535,3586,19716,400,1,0
464,1959,3390,18411,285,0,2
727,1918,3561,17548,80,0,1
680,2075,3265,17854,303,1,0
410,2114,3089,17790,315,1,0
493,2586,2996,18646,313,0,2
359,2914,3062,17585,419,0,1
697,2221,3195,19106,50,1,0
664,2079,3442,19231,376,1,0
542,2784,3571,18541,431,0,0
482,2672,3060,17896,408,0,0
386,1946,3166,17655,203,0,1
349,2850,2887,19332,143,0,1
611,3050,3639,18949,189,0,2
362,3051,3226,19430,403,0,1
563,2274,3394,18986,245,1,0
457,2495,3402,19371,282,1,0
346,2550,3686,19843,105,0,1
607,2816,3499,18966,316,1,0
683,2791,3674,19415,220,0,2
320,2026,3644,17905,225,0,1
472,2943,2982,19152,426,0,2
730,2698,3542,19959,161,0,1
445,2060,2926,18880,155,0,2
658,2113,3485,19779,121,1,0
480,2239,2942,17860,150,0,2
372,1936,3275,16737,225,0,1
565,2912,3536,17334,234,1,0
531,2912,3108,17177,377,1,0
607,2631,3211,17553,321,1,0
652,2187,2948,19485,237,0,2
615,2208,3515,18596,280,1,0
533,2925,3638,19808,104,0,2
421,2539,2876,18474,108,0,2
461,2444,2900,19512,324,0,2
790,2600,3352,16803,412,0,1
675,3100,3336,17175,193,0,2
348,2213,3040,18581,377,0,1
488,2436,3179,16980,162,0,3
721,2869,3213,17397,350,0,1
389,2454,3160,17571,343,0,1
562,2550,3191,19665,59,1,0
320,3035,3397,18523,411,0,1
309,2479,3013,19766,411,0,1
658,2170,3107,19289,370,1,0
579,2182,3209,17592,175,1,0
346,1920,3133,19932,366,0,1
722,1922,3649,19562,436,0,1
702,1977,3574,19883,393,0,1
642,1902,3285,17238,344,0,2
782,2280,3102,17620,260,0,1
583,2707,3465,17266,217,1,0
328,1969,3279,16955,376,0,1
659,2401,2933,17047,269,0,2
461,2288,3008,18401,304,1,0
573,3069,2854,18904,217,0,2
503,2920,3582,18128,251,1,0
596,2190,3187,19672,138,1,0
600,2160,3303,16617,422,0,3
535,3098,3613,18050,171,0,2
547,1933,3549,18347,438,0,2
468,1957,3549,19401,283,0,2
383,1903,2981,19090,73,0,1
315,2615,3296,16788,273,0,1
526,2959,3526,19510,437,0,0
774,2502,3078,19954,181,0,1
714,2336,3241,18199,97,0,1
358,2540,3547,16942,62,0,1
661,2125,3329,19039,60,1,0
326,2508,3042,16590,306,0,1
535,2295,3006,17646,299,1,0
497,3045,3457,16771,290,0,2
766,2382,3496,17487,322,0,1
402,3074,2966,17697,167,0,2
619,2566,3077,16661,392,0,3
491,2075,2892,18669,102,0,2
693,3089,3653,17188,204,0,2
545,2534,3156,18275,109,1,0
696,2223,3622,19646,334,0,2
443,2003,3545,16903,87,0,3
575,2711,3458,19723,306,1,0
443,2312,3323,18561,267,1,0
696,2486,3629,18404,378,0,2
337,2813,3460,19957,162,0,1
672,3092,2899,18099,252,0,2
424,2540,3310,19209,75,1,0
467,2834,3063,17255,110,1,0
514,2232,3497,17341,52,1,0
655,2555,3092,19417,287,1,0
604,1902,3080,19151,199,0,2
402,2217,2890,17775,241,0,2
470,2780,2884,16915,216,0,2
741,3096,3332,17914,230,0,1
452,2894,3252,19750,379,1,0
666,2664,3484,19970,151,1,0
426,2027,3584,18050,167,1,0
306,2630,2985,19982,384,0,1
666,3011,3333,19088,239,0,2
498,2736,3634,19931,189,0,2
659,2614,3499,17184,196,1,0
459,2814,3335,16784,182,0,3
605,2704,3049,18278,65,1,0
477,2045,3530,18355,186,1,0
535,1974,3202,18233,268,0,2
427,2828,3046,18108,392,1,0
746,2938,3133,16675,88,0,1
421,2613,3606,18707,129,0,2
560,1954,3630,18813,90,0,2
468,3053,3194,19807,439,0,2
705,2175,3025,18989,300,0,1
453,2152,3084,18878,438,0,0
382,2178,2938,17715,404,0,1
391,2103,2899,18155,170,0,1
411,2241,3272,18764,409,0,0
541,2196,3545,18486,93,1,0
316,2265,3699,16674,431,0,1
564,2514,3497,19390,184,1,0
482,2572,3182,19374,151,1,0
541,2354,3395,19382,134,1,0
355,2509,2872,19264,187,0,1
791,2880,3603,18797,211,0,1
566,2359,2942,17343,30,0,2
625,2309,3550,19119,97,1,0
575,2289,3250,16675,119,0,3
636,2751,2970,16588,421,0,2
326,2234,3406,17106,73,0,1
777,2124,3027,19604,62,0,1
444,2984,3349,17019,114,1,0
772,2895,2912,17073,51,0,1
573,2572,3423,19967,59,1,0
412,3065,3144,19681,90,0,2
568,2554,3594,19181,227,1,0
300,2695,3173,17728,285,0,1
374,2255,3029,18930,193,0,1
604,3046,3626,18295,446,0,2
330,2655,3254,19115,299,0,1
616,2344,2961,19401,281,0,2
334,2083,3637,19418,229,0,1
600,2013,3619,19422,270,0,2
644,3003,3191,19596,378,0,2
372,2753,2903,19827,296,0,1
582,1967,3451,17243,98,0,2
752,1985,3688,17810,376,0,1
657,1956,3446,18424,331,0,2
480,3045,3307,16698,71,0,2
312,2602,3663,17635,448,0,1
711,2286,3514,18142,450,0,1
544,3034,2875,19440,127,0,2
489,2779,2979,18948,125,0,2
625,2793,3699,19149,443,0,2
799,2587,3246,18814,34,0,1
700,1979,3513,16617,207,0,2
424,2186,3287,19229,227,1,0
598,2852,3325,17621,178,1,0
449,1992,3361,16884,186,0,2
679,2823,3490,17259,377,1,0
722,2858,3616,19009,200,0,1
768,1936,3565,18748,121,0,1
800,2477,3150,16601,65,0,1
542,2893,3305,19990,318,1,0
716,1927,2986,17183,125,0,1
534,2320,3599,18432,433,0,0
421,2642,3381,18813,358,1,0
338,2589,3545,19749,362,0,1
350,2031,3345,19457,396,0,1
320,2894,3543,18511,72,0,1
308,2092,3204,17527,194,0,1
729,2987,3373,19566,79,0,1
593,2110,3012,19123,181,1,0
742,2962,3640,18098,94,0,1
748,2808,3298,19834,124,0,1
774,2445,3435,17810,412,0,1
649,2583,3081,19114,212,1,0
542,2498,3179,19625,335,1,0
413,2491,3653,16532,269,0,2
715,2989,3119,19402,61,0,1
436,2865,3372,17119,224,1,0
703,2241,3225,16687,333,0,1
631,1968,3323,17123,349,0,2
585,2044,3451,17288,358,1,0
701,2852,3461,19228,31,0,1
787,2070,3077,17310,109,0,1
472,2587,3471,19271,131,1,0
350,2181,3040,19289,379,0,1
759,1908,3183,19738,37,0,1
558,2159,3608,18892,221,0,2
799,2264,3639,19635,341,0,1
773,2981,3445,19067,154,0,1
702,2541,3564,18545,338,0,1
310,2472,3007,19356,433,0,1
305,2497,2912,19831,141,0,1
742,2910,3283,19553,78,0,1
384,2677,3409,16508,407,0,1
714,2525,3429,18513,292,0,1
344,3044,2910,19204,73,0,1
399,2055,3384,17866,83,0,1
581,2474,2859,16963,134,0,2
537,2173,3519,18072,109,1,0
490,2911,3660,16929,194,0,2
561,2961,3572,17355,378,1,0
635,2336,2939,17508,376,0,2
354,2366,3476,18821,320,0,1
356,2314,3515,17282,43,0,1
587,2288,3572,18695,358,1,0
595,2069,3088,17539,156,1,0
378,2616,3361,17287,212,0,1
711,2862,2972,19154,146,0,1
650,1917,2990,19830,417,0,2
581,1968,3100,17962,249,0,2
428,2202,2890,19076,266,0,2
705,2842,3201,18790,110,0,1
574,2822,2905,19146,376,0,2
485,2258,3474,19001,206,1,0
763,2084,3355,17031,299,0,1
414,2980,2920,19349,151,0,2
304,1906,2991,17108,421,0,1
503,2340,2979,18891,192,0,2
526,3004,3305,19590,432,0,2
764,2768,3326,17184,224,0,1
606,2435,3492,17389,69,1,0
330,1968,3198,18432,243,0,1
319,2117,3345,19541,198,0,1
416,2485,3525,19671,141,1,0
382,2577,2918,18406,326,0,1
605,2526,3595,18704,98,1,0
672,2461,3567,18014,293,1,0
471,2814,3518,17516,74,1,0
768,2003,3114,16782,280,0,1
495,2611,2919,17726,73,0,2
584,2161,3058,16537,268,0,3
392,3032,2991,18485,261,0,1
338,2463,3572,17790,193,0,1
348,2361,2913,18583,264,0,1
607,2865,3166,16745,87,0,3
603,2196,3604,19582,335,0,2
401,2258,3007,16821,352,0,3
600,2993,3332,18672,411,0,0
322,2181,3528,16960,117,0,1
385,2307,2863,19157,166,0,1
695,2483,3334,18952,260,1,0
634,2457,3104,16926,169,0,3
510,1995,3190,17599,106,0,2
689,1904,3027,19352,39,0,2
484,2110,3463,17573,203,1,0
592,2077,3163,19484,279,1,0
515,2528,3561,19028,370,1,0
621,2470,3053,18128,295,1,0
734,2773,3263,19148,66,0,1
487,2303,3299,19207,37,1,0
741,2924,3664,17360,154,0,1
698,2824,3451,18064,444,0,0
778,2296,3282,18872,299,0,1
329,2855,3420,19526,82,0,1
330,2425,3423,18218,236,0,1
421,2032,3153,19155,220,1,0
736,2292,3514,17220,339,0,1
304,2550,3606,18310,287,0,1
698,1973,2966,16920,406,0,2
729,2355,3149,17961,286,0,1
523,2288,3287,17326,377,1,0
646,2109,3190,17655,449,0,0
793,2303,3298,18175,411,0,1
330,3087,3655,19443,182,0,1
698,2074,3303,17686,279,1,0
380,2312,3491,19326,268,0,1
391,2696,3567,19335,211,0,1
786,3079,3423,18036,72,0,1
686,2307,3616,19308,247,0,2
681,2684,2982,18400,245,0,2
676,2404,3256,18575,387,1,0
598,1998,3624,16863,32,0,2
479,2024,3553,18601,63,1,0
394,2806,3205,17711,337,0,1
410,2046,3338,18955,257,1,0
640,2666,3590,19988,391,1,0
780,2458,2908,16639,231,0,1
682,2151,3244,19740,202,1,0
668,2822,3067,18083,390,1,0
313,2885,3037,17228,414,0,1
390,2163,3621,16583,241,0,1
526,2527,3444,19013,441,0,0
735,2565,3597,18447,78,0,1
465,2860,3334,17150,356,1,0
440,2525,2902,19410,174,0,2
448,2136,3267,19551,415,0,0
637,2845,2974,17535,338,0,2
649,2122,3243,17942,200,1,0
750,1908,3700,17280,356,0,1
315,2182,2856,16915,409,0,1
306,1931,3520,17131,45,0,1
761,3002,3236,19737,216,0,1
570,2926,3104,16608,161,0,3
458,2166,3056,17260,217,1,0
356,2065,3381,17872,337,0,1
356,2586,3451,17255,65,0,1
361,2486,2850,16980,434,0,1
715,1951,3204,18840,128,0,1
777,2373,2921,17082,43,0,1
547,3019,3686,16980,153,0,2
638,1970,3539,18208,334,0,2
511,2051,3048,18561,278,1,0
731,2814,3162,18868,413,0,1
495,2519,3392,18335,213,1,0
430,2576,3143,17824,86,1,0
310,2988,3301,18095,128,0,1
715,2569,3407,19099,70,0,1
718,2324,2878,17499,420,0,1
441,2473,3454,17785,359,1,0
637,2750,3415,18103,214,1,0
367,3048,3217,17434,394,0,1
786,1942,2948,18162,284,0,1
588,2992,3098,18322,319,1,0
500,2322,3381,18714,32,1,0
727,2475,3643,16614,293,0,1
580,3028,3182,16784,50,0,2
600,2871,3521,18108,230,1,0
777,2299,3033,19792,189,0,1
428,2618,3188,17917,420,0,0
323,2252,3616,19802,358,0,1
716,2247,2871,17838,56,0,1
633,2444,3427,16714,114,0,3
344,2354,3195,19746,139,0,1
642,1938,3335,19100,263,0,2
625,2230,3248,18118,242,1,0
660,2595,3494,18173,51,1,0
626,2640,3121,16914,302,0,3
707,2086,3632,19890,427,0,1
363,2863,3439,18861,94,0,1
369,2599,3395,16792,30,0,1
457,2757,3258,17282,216,1,0
343,2026,3289,19778,382,0,1
636,2718,3373,18279,180,1,0
521,2785,2873,17637,34,0,2
381,2248,2966,19742,126,0,1
465,2466,3036,19021,68,1,0
589,2364,2864,17765,345,0,2
600,2521,3158,19951,425,0,0
549,2633,3080,19855,335,1,0
739,2424,2887,18993,355,0,1
537,2975,3412,19038,155,1,0
748,2202,3064,19745,39,0,1
313,2992,3005,18903,390,0,1
768,3017,3553,19953,36,0,1
534,2528,3150,18236,349,1,0
583,2181,3429,19619,243,1,0
358,3008,3322,17115,374,0,1
650,3062,3343,19774,374,0,2
541,3094,2895,19935,83,0,2
407,2812,3041,19588,207,1,0
360,2047,3349,19229,287,0,1
473,2169,3507,18900,160,1,0
530,2674,3491,19465,429,0,0
722,2695,3496,16535,267,0,1
410,2713,3085,18884,252,1,0
502,2706,2983,16802,225,0,2
614,2505,3259,17977,116,1,0
340,2615,2993,17577,288,0,1
794,2485,3148,19700,158,0,1
329,2357,3312,18218,272,0,1
564,3053,3320,16912,100,0,2
340,2308,3379,18205,357,0,1
410,2505,3581,18008,208,1,0
306,2032,3665,17954,202,0,1
689,2332,3167,17725,379,1,0
386,2249,3435,16760,254,0,1
489,1968,3004,18747,352,0,2
642,2851,3454,19670,165,1,0
753,2616,3408,18146,87,0,1
798,2791,3601,19773,254,0,1
346,2140,3488,19521,163,0,1
392,2751,3243,17136,437,0,1
353,2145,3244,18204,130,0,1
433,2171,2987,16687,365,0,2
535,2848,3453,17578,260,1,0
407,2926,3540,19184,71,1,0
452,2730,3344,16951,57,0,3
713,2907,3495,19539,59,0,1
797,2554,2950,18618,186,0,1
414,2309,3446,19352,351,1,0
578,3064,2965,18076,73,0,2
524,1984,3293,19253,184,0,2
630,2697,3253,19227,338,1,0
323,2994,3427,18039,183,0,1
511,1998,3356,17224,275,0,2
720,1960,2935,18544,197,0,1
679,1923,2862,17266,379,0,2
679,2488,3313,17835,371,1,0
602,2419,3586,19057,437,0,0
633,2823,3541,19052,304,1,0
373,2531,3515,19635,420,0,1
435,2699,3441,17187,290,1,0
612,1990,3342,17834,139,0,2
673,2346,3449,19438,286,1,0
688,2053,3668,19704,324,0,2
530,2557,2945,16909,442,0,2
620,2077,3463,18862,243,1,0
743,2378,2921,19541,278,0,1
642,2290,3525,19315,303,1,0
652,2552,2988,18914,365,0,2
708,2417,3698,17916,340,0,1
356,1978,3211,19975,264,0,1
693,2338,3641,17417,184,0,2
674,2577,3096,17317,215,1,0
343,2507,2937,19345,199,0,1
332,3033,3309,19038,104,0,1
704,3087,3324,19405,216,0,1
641,2936,3593,18811,268,1,0
541,2880,3431,17431,197,1,0
620,2809,3374,19048,382,1,0
370,2957,3146,17159,388,0,1
348,2423,3053,19096,255,0,1
444,2900,3043,17740,217,1,0
330,2179,3079,19813,127,0,1
716,2635,3230,19728,56,0,1
353,3019,3548,16964,194,0,1
482,2099,2941,18986,403,0,2
331,3076,3165,16829,237,0,1
620,2797,3205,16818,209,0,3
540,2335,3616,18103,35,0,2
571,2211,3567,18967,223,1,0
749,2756,2981,19830,449,0,1
351,2005,2983,19429,119,0,1
626,2409,3522,18812,259,1,0
776,2770,3055,17528,212,0,1
787,3050,3575,18451,172,0,1
666,2222,2985,16597,68,0,2
594,2153,3324,16918,91,0,3
432,1945,3191,19197,273,0,2
564,2333,3072,19310,416,0,0
372,2736,3617,19584,228,0,1
349,2759,2967,16710,298,0,1
644,2058,2928,19432,368,0,2
458,2537,3385,16586,150,0,3
798,2691,3571,18685,123,0,1
457,2621,3692,17229,310,0,2
773,2210,3425,18726,417,0,1
752,2608,3588,19174,399,0,1
757,2314,3053,18467,277,0,1
497,2144,2974,18927,233,0,2
594,2253,3554,19707,90,1,0
419,2622,3476,18673,154,1,0
646,2062,3173,18636,91,1,0
314,2763,3292,17586,238,0,1
658,2783,2975,17181,434,0,2
583,3075,3053,18825,223,0,2
778,2104,3618,18160,187,0,1
482,2380,2929,19855,243,0,2
